issue_key,dominant_topic,dominant_topic_share,n_topics_present,topic_0_proportion,topic_1_proportion,topic_2_proportion
YARN-3684,2,0.6346978504641797,2,0.06992509653779921,0.2953770529980211,0.6346978504641797
YARN-3680,1,0.5079574979240219,3,0.3407253851695135,0.5079574979240219,0.15131711690646465
YARN-3623,2,0.7810066787964585,2,0.00024372410431400363,0.21874959709922745,0.7810066787964585
YARN-3673,2,0.7588922258325319,1,0.11076903926712507,0.1303387349003431,0.7588922258325319
YARN-3672,2,0.9988907376594564,1,0.0005546311702718496,0.0005546311702718496,0.9988907376594564
YARN-3671,2,0.8940635867048576,1,0.1052236549202314,0.0007127583749110667,0.8940635867048576
YARN-3666,2,0.7116816316833756,2,0.00026295030239294415,0.28805541801423146,0.7116816316833756
YARN-3665,2,0.6848211920035779,2,0.08225597606710329,0.23292283192931873,0.6848211920035779
YARN-3664,2,0.760184152150499,2,0.23929036177488192,0.0005254860746191385,0.760184152150499
YARN-3663,2,0.9986693280106453,1,0.0006653359946773716,0.0006653359946773716,0.9986693280106453
YARN-3662,2,0.892322557917827,1,0.10734444174917257,0.0003330003330004328,0.892322557917827
YARN-3661,2,0.9991315675206252,1,0.0004342162396874189,0.0004342162396874189,0.9991315675206252
YARN-3660,2,0.6173612151694688,2,0.38236123834149416,0.00027754648903704436,0.6173612151694688
YARN-3659,2,0.9988907376594562,1,0.0005546311702718685,0.0005546311702718685,0.9988907376594562
YARN-3656,1,0.7577688705956233,2,0.24204255689824816,0.7577688705956233,0.00018857250612866965
YARN-3637,2,0.5852130377745901,2,0.00014078558355628396,0.4146461766418536,0.5852130377745901
YARN-3636,2,0.7651687253275506,2,0.0697680241374789,0.1650632505349704,0.7651687253275506
YARN-3632,1,0.6798046169589542,2,0.3198254237365692,0.6798046169589542,0.00036995930447657226
YARN-3622,1,0.4998039937619333,2,0.000554631170271917,0.4998039937619333,0.49964137506779477
YARN-3616,0,0.4250718756544742,3,0.4250718756544742,0.3169076779971198,0.258020446348406
YARN-3611,1,0.7368807886807482,2,9.171787581404507e-05,0.7368807886807482,0.2630274934434376
YARN-3595,2,0.5962426596297552,2,0.05070470784695244,0.3530526325232923,0.5962426596297552
YARN-3588,2,0.861083522825489,1,0.00031220730565109737,0.13860426986885993,0.861083522825489
YARN-3557,1,0.7984338962541346,2,0.20132237964155142,0.7984338962541346,0.0002437241043139843
YARN-3542,1,0.9990921470721741,1,0.0004539264639129032,0.9990921470721741,0.0004539264639129032
YARN-3534,1,0.9989490278507616,1,0.0005254860746191293,0.9989490278507616,0.0005254860746191293
YARN-3510,1,0.780687950778882,2,0.2190419979113691,0.780687950778882,0.0002700513097489418
YARN-3508,0,0.4495566896249501,3,0.4495566896249501,0.3912979713947929,0.15914533898025698
YARN-3500,1,0.9994449070219261,1,0.00027754648903697274,0.9994449070219261,0.00027754648903697274
YARN-3499,1,0.9993554624556878,1,0.0003222687721560524,0.9993554624556878,0.0003222687721560524
YARN-3490,1,0.6556339540007102,2,0.08772282074155587,0.6556339540007102,0.25664322525773386
YARN-3488,2,0.7052529067700803,2,0.00012341108231523452,0.2946236821476045,0.7052529067700803
YARN-3482,1,0.4754032416179699,3,0.36548579336385856,0.4754032416179699,0.1591109650181716
YARN-3481,0,0.5914032126786678,2,0.5914032126786678,0.40824002670770376,0.0003567606136283829
YARN-3474,0,0.7351973905120637,2,0.7351973905120637,0.00011359763716918885,0.26468901185076715
YARN-3448,2,0.6584248187353672,2,0.03800774338267535,0.3035674378819575,0.6584248187353672
YARN-3445,0,0.5958294475173858,2,0.5958294475173858,0.0002938583602704152,0.40387669412234384
YARN-3443,1,0.6190168129135345,2,4.463687898943515e-05,0.6190168129135345,0.38093855020747613
YARN-3440,2,0.5450388211421269,3,0.1501688519205268,0.3047923269373463,0.5450388211421269
YARN-3418,2,0.3869699499943022,3,0.26618495419944876,0.34684509580624895,0.3869699499943022
YARN-3417,1,0.38933796674858984,3,0.31350109452177327,0.38933796674858984,0.2971609387296369
YARN-3411,2,0.6830987555131263,2,0.0002498126405197705,0.31665143184635397,0.6830987555131263
YARN-3402,2,0.9503282745053363,1,0.00033300033300053114,0.04933872516166316,0.9503282745053363
YARN-3401,2,0.9996080736821477,1,0.0001959631589261553,0.0001959631589261553,0.9996080736821477
YARN-3391,2,0.8900149602039535,1,0.10978515972408964,0.000199880071956881,0.8900149602039535
YARN-3378,1,0.5133565948779049,2,0.0003027550711475601,0.5133565948779049,0.4863406500509477
YARN-3374,2,0.5073849896382373,2,0.00041614648356233606,0.49219886387820044,0.5073849896382373
YARN-3373,1,0.5417720529173571,2,0.00026295030239298784,0.5417720529173571,0.4579649967802498
YARN-3372,2,0.4351804550124913,3,0.22089011845063536,0.34392942653687336,0.4351804550124913
YARN-3368,1,0.687800875172331,2,0.0003122073056510897,0.687800875172331,0.31188691752201775
YARN-3366,1,0.9991315675206248,1,0.0004342162396875044,0.9991315675206248,0.0004342162396875044
YARN-3365,1,0.4623478945784205,3,0.1692426227047427,0.4623478945784205,0.36840948271683693
YARN-3361,1,0.5304922570714553,2,0.4693465306119238,0.5304922570714553,0.00016121231662101276
YARN-3354,0,0.5332529426438489,2,0.5332529426438489,0.46656858153962427,0.00017847581652688928
YARN-3345,1,0.8472908487632775,2,0.15215452006645047,0.8472908487632775,0.0005546311702719056
YARN-3332,1,0.8118268240445637,2,0.1879605457194167,0.8118268240445637,0.00021263023601966757
YARN-3319,1,0.7393273315947795,1,0.13059077329128085,0.7393273315947795,0.13008189511393964
YARN-3318,0,0.5797467743077588,2,0.5797467743077588,0.4190078956797878,0.0012453300124534534
YARN-3317,1,0.6205920842892946,2,0.0003222687721561238,0.6205920842892946,0.3790856469385493
YARN-3307,0,0.5039816331310477,2,0.5039816331310477,0.4955644404050393,0.00045392646391304253
YARN-3306,1,0.5366960864013987,2,0.46316312801504483,0.5366960864013987,0.00014078558355628922
YARN-3299,2,0.7234925127447783,2,0.15200210398801622,0.12450538326720556,0.7234925127447783
YARN-3250,2,0.6687221971601536,2,0.000399520575309678,0.33087828226453664,0.6687221971601536
YARN-3245,1,0.5763203107043511,2,0.4234021428066119,0.5763203107043511,0.0002775464890369993
YARN-3212,0,0.6938947446830818,2,0.6938947446830818,0.00023239600278882533,0.30587285931412944
YARN-3242,2,0.699026661832445,2,0.3008610164782368,0.00011232168931823044,0.699026661832445
YARN-3235,0,0.9933993399339933,1,0.9933993399339933,0.0033003300330033836,0.0033003300330033836
YARN-3233,2,0.5356056503709683,2,0.4634877313153417,0.000906618313690067,0.5356056503709683
YARN-3228,0,0.3627341989274965,3,0.3627341989274965,0.3252201311794649,0.31204566989303856
YARN-3214,1,0.5740864956693762,2,0.42571754117169763,0.5740864956693762,0.00019596315892615558
YARN-3208,2,0.9985744832501778,1,0.0007127583749110824,0.0007127583749110824,0.9985744832501778
YARN-3194,0,0.8296482365823619,2,0.8296482365823619,0.17024975382873678,0.00010200958890139399
YARN-3172,2,0.673391483188611,2,0.0002775464890369664,0.326330970322352,0.673391483188611
YARN-3167,2,0.883159258084834,1,0.00029385836027040376,0.1165468835548956,0.883159258084834
YARN-3166,2,0.7137830919139728,2,0.00014486455164429348,0.2860720435343828,0.7137830919139728
YARN-3148,2,0.853193214794049,1,0.0002700513097489376,0.14653673389620206,0.853193214794049
YARN-3139,2,0.7191262292119365,2,0.0004755111745128319,0.28039825961355064,0.7191262292119365
YARN-3135,2,0.6457860720442379,2,0.0001885725061286694,0.35402535544963337,0.6457860720442379
YARN-3127,0,0.49793953633852195,2,0.49793953633852195,0.06498858094241422,0.43707188271906383
YARN-3125,2,0.5703783948141199,2,0.0004992511233152323,0.42912235406256477,0.5703783948141199
YARN-3119,1,0.966946731915492,1,0.00022207417277381953,0.966946731915492,0.03283119391173425
YARN-3118,2,0.5114359285490402,2,0.00035676061362836564,0.4882073108373315,0.5114359285490402
YARN-3115,2,0.5780499652187326,2,0.4216724882922303,0.00027754648903700673,0.5780499652187326
YARN-3104,2,0.7196278490678354,2,0.2802251569589174,0.0001469939732471524,0.7196278490678354
YARN-3100,2,0.9301404162649178,1,0.06964695349906257,0.00021263023601969202,0.9301404162649178
YARN-3098,0,0.6923394586262115,2,0.6923394586262115,0.3073483340681376,0.00031220730565102836
YARN-3093,2,0.6470163410401776,2,0.102336409317119,0.2506472496427035,0.6470163410401776
YARN-3092,1,0.5652037041126219,2,0.43459641581542136,0.5652037041126219,0.0001998800719568668
YARN-3091,2,0.6188830486692382,2,0.38088455532797294,0.00023239600278883077,0.6188830486692382
YARN-3076,0,0.5062978847907406,2,0.5062978847907406,0.0016583747927034378,0.4920437404165561
YARN-3068,2,0.5516399594619283,2,8.262414277456466e-05,0.4482774163952972,0.5516399594619283
YARN-3054,1,0.8836817755398418,1,0.11613974864363136,0.8836817755398418,0.00017847581652690418
YARN-3053,2,0.7024751063447247,2,0.00036995930447672893,0.29715493435079865,0.7024751063447247
YARN-3052,2,0.8550072503256297,1,0.00041614648356236376,0.14457660319080792,0.8550072503256297
YARN-3051,2,0.9990921470721742,1,0.00045392646391291395,0.00045392646391291395,0.9990921470721742
YARN-3050,2,0.9985744832501782,1,0.0007127583749109583,0.0007127583749109583,0.9985744832501782
YARN-3049,2,0.9988907376594562,1,0.0005546311702718873,0.0005546311702718873,0.9988907376594562
YARN-3048,2,0.9992864787727432,1,0.00035676061362837166,0.00035676061362837166,0.9992864787727432
YARN-3047,2,0.9991677070328755,1,0.0004161464835622702,0.0004161464835622702,0.9991677070328755
YARN-3045,2,0.6076166912725264,2,0.39190779755296096,0.0004755111745126518,0.6076166912725264
YARN-3044,2,0.7098103222970247,2,0.28963504653270356,0.0005546311702718145,0.7098103222970247
YARN-3043,2,0.9988256018790369,1,0.0005871990604815833,0.0005871990604815833,0.9988256018790369
YARN-3042,2,0.6865638270851753,2,0.0003330003330004276,0.3131031725818243,0.6865638270851753
YARN-3041,2,0.9992600813910468,1,0.0003699593044765698,0.0003699593044765698,0.9992600813910468
YARN-3040,2,0.7443644238544911,2,0.0002938583602704343,0.25534171778523845,0.7443644238544911
YARN-3039,2,0.9111396670519285,1,0.08849037364359484,0.0003699593044765714,0.9111396670519285
YARN-3038,2,0.7943937804094124,2,0.2053432692881945,0.0002629503023929726,0.7943937804094124
YARN-3037,2,0.9991315675206252,1,0.000434216239687421,0.000434216239687421,0.9991315675206252
YARN-3036,2,0.8645304700092895,1,0.0004539264639130777,0.13501560352679742,0.8645304700092895
YARN-3034,2,0.9162043063296739,1,0.0006238303181535481,0.08317186335217244,0.9162043063296739
YARN-3033,2,0.5461787977081068,2,0.1359020132067137,0.3179191890851794,0.5461787977081068
YARN-3032,2,0.9992316557817901,1,0.0003841721091049557,0.0003841721091049557,0.9992316557817901
YARN-3031,2,0.9993755853886979,1,0.0003122073056510426,0.0003122073056510426,0.9993755853886979
YARN-3030,2,0.999355462455688,1,0.00032226877215602793,0.00032226877215602793,0.999355462455688
YARN-3026,0,0.5368420989687068,2,0.5368420989687068,0.46293078315711644,0.00022711787417677428
YARN-3025,2,0.53840267165667,3,0.24019134605581413,0.22140598228751587,0.53840267165667
YARN-3003,0,0.6078241476434049,2,0.6078241476434049,0.000399520575309763,0.3917763317812854
YARN-2995,1,0.809966528159445,2,0.18972126453490398,0.809966528159445,0.0003122073056510442
YARN-2986,1,0.6623197134293134,2,0.21241757233190742,0.6623197134293134,0.12526271423877924
YARN-2980,2,0.5408013331081883,3,0.2529586943391087,0.20623997255270285,0.5408013331081883
YARN-2969,1,0.9991677070328753,1,0.00041614648356228163,0.9991677070328753,0.00041614648356228163
YARN-2967,1,0.7687984352104834,2,0.23078541830595414,0.7687984352104834,0.000416146483562292
YARN-2966,1,0.9989490278507616,1,0.0005254860746191137,0.9989490278507616,0.0005254860746191137
YARN-2965,1,0.7906440775430329,2,0.2088012912866951,0.7906440775430329,0.0005546311702718865
YARN-2885,0,0.640473991139091,2,0.640473991139091,0.35920374008875294,0.00032226877215603953
YARN-2948,2,0.8303329300538604,2,9.801038910128195e-05,0.16956905955703816,0.8303329300538604
YARN-2947,1,0.4772053240911044,2,0.04808182064531291,0.4772053240911044,0.47471285526358264
YARN-2942,2,0.6982346792580693,2,0.138199999555664,0.16356532118626677,0.6982346792580693
YARN-2928,1,0.7482837660320064,2,0.0003567606136283499,0.7482837660320064,0.25135947335436515
YARN-2926,1,0.759742256533092,2,0.0007674597083654276,0.759742256533092,0.23949028375854262
YARN-2923,0,0.8393498432888981,2,0.8393498432888981,0.0003122073056509908,0.1603379494054509
YARN-2916,2,0.8356842169682963,2,0.0003567606136283935,0.1639590224180754,0.8356842169682963
YARN-2915,1,0.6917674684978653,2,0.0003330003330004142,0.6917674684978653,0.3078995311691343
YARN-2884,0,0.5324782809175119,3,0.5324782809175119,0.20973711330520128,0.2577846057772868
YARN-2903,2,0.7857571569024782,2,0.0003444712366518139,0.21389837186087005,0.7857571569024782
YARN-2895,1,0.6003548647711833,2,0.39926096311971176,0.6003548647711833,0.00038417210910502385
YARN-2888,1,0.5652712402491666,2,0.43447254658147627,0.5652712402491666,0.0002562131693569898
YARN-2887,0,0.5513247032538372,2,0.5513247032538372,0.4483422964131622,0.0003330003330005191
YARN-2883,0,0.6324657635156777,2,0.6324657635156777,0.3672566899952854,0.0002775464890369715
YARN-2882,0,0.9993755853886982,1,0.9993755853886982,0.00031220730565098965,0.00031220730565098965
YARN-2879,2,0.8430745611214482,2,9.997000899734007e-05,0.1568254688695545,0.8430745611214482
YARN-2877,1,0.9995003747189608,1,0.0002498126405196593,0.9995003747189608,0.0002498126405196593
YARN-2851,1,0.6604329807789407,2,0.0016583747927041133,0.6604329807789407,0.33790864442835516
YARN-2837,2,0.5827891641832229,3,0.2399297672249969,0.1772810685917802,0.5827891641832229
YARN-2848,1,0.5857477517206646,2,0.3669760443923597,0.5857477517206646,0.04727620388697569
YARN-2840,2,0.9991677070328754,1,0.00041614648356231123,0.00041614648356231123,0.9991677070328754
YARN-2835,2,0.7151044088983818,2,0.0009970089730809931,0.28389858212853725,0.7151044088983818
YARN-2831,0,0.5000986996091268,3,0.5000986996091268,0.27635687758447813,0.22354442280639505
YARN-2829,2,0.6366856835109052,2,0.1290983065238513,0.23421600996524358,0.6366856835109052
YARN-2818,2,0.7639863775366694,1,0.12859203645291542,0.10742158601041518,0.7639863775366694
YARN-2817,1,0.8291152239531427,2,0.17051481674238048,0.8291152239531427,0.0003699593044766398
YARN-2814,0,0.5060604111970881,2,0.5060604111970881,0.0006653359946775258,0.49327425280823434
YARN-2800,0,0.734910175209347,2,0.734910175209347,0.11430806519029273,0.15078175960036028
YARN-2793,1,0.9995655007603736,1,0.00021724961981320928,0.9995655007603736,0.00021724961981320928
YARN-2791,1,0.8430509042779551,2,0.15675689891251188,0.8430509042779551,0.0001921968095330095
YARN-2478,1,0.7559374819721463,2,0.24353703195323442,0.7559374819721463,0.0005254860746191467
YARN-2786,2,0.5108550789831653,2,0.48878816040320644,0.0003567606136283395,0.5108550789831653
YARN-2781,1,0.9994122832794593,1,0.0002938583602704162,0.9994122832794593,0.0002938583602704162
YARN-2770,2,0.7840396795346155,1,0.11852110650278183,0.09743921396260258,0.7840396795346155
YARN-2765,2,0.865830681296224,1,0.0003995205753098016,0.1337697981284663,0.865830681296224
YARN-2745,1,0.9567622306414153,1,0.042881008744956296,0.9567622306414153,0.00035676061362837816
YARN-2744,0,0.6751687763544016,2,0.6751687763544016,0.1970378145409729,0.12779340910462542
YARN-2728,0,0.9994740993952144,1,0.9994740993952144,0.0002629503023928898,0.0002629503023928898
YARN-2695,1,0.583468262925122,2,0.41609752083519064,0.583468262925122,0.0004342162396874068
YARN-2693,0,0.3796571774721731,3,0.3796571774721731,0.3739600048868676,0.2463828176409593
YARN-2691,0,0.40657145270285183,3,0.40657145270285183,0.36348666414202635,0.22994188315512193
YARN-2690,1,0.47583777269218247,3,0.15399620461949706,0.47583777269218247,0.3701660226883204
YARN-2681,1,0.6390237869114286,2,0.04913765991290514,0.6390237869114286,0.31183855317566633
YARN-2673,2,0.5696164379504504,2,0.3368619432015391,0.09352161884801045,0.5696164379504504
YARN-2672,1,0.9988907376594558,1,0.0005546311702720342,0.9988907376594558,0.0005546311702720342
YARN-2653,2,0.4017121756070524,3,0.23565372259331133,0.3626341017996362,0.4017121756070524
YARN-2670,1,0.8349656765930101,1,0.11122467959558016,0.8349656765930101,0.053809643811409735
YARN-2664,2,0.5007300868717138,2,0.0006238303181536039,0.49864608281013273,0.5007300868717138
YARN-2661,1,0.9988907376594559,1,0.0005546311702719351,0.9988907376594559,0.0005546311702719351
YARN-2632,2,0.9983374896093097,1,0.0008312551953451756,0.0008312551953451756,0.9983374896093097
YARN-2629,2,0.6257084825138254,2,0.0005871990604817015,0.37370431842569296,0.6257084825138254
YARN-2619,1,0.9960238568588465,1,0.0019880715705767487,0.9960238568588465,0.0019880715705767487
YARN-2616,2,0.997785160575858,1,0.001107419712071009,0.001107419712071009,0.997785160575858
YARN-2613,2,0.6564987401492826,2,0.34291406079023595,0.0005871990604815798,0.6564987401492826
YARN-2599,0,0.6520710543036009,2,0.6520710543036009,0.0006238303181537096,0.34730511537824543
YARN-2597,2,0.5001925134315458,2,0.00052548607461946,0.49928200049383487,0.5001925134315458
YARN-2427,2,0.5763090573279274,2,0.4231916915487575,0.0004992511233150737,0.5763090573279274
YARN-2575,0,0.57761539462683,2,0.57761539462683,0.00039952057530972493,0.4219850847978603
YARN-2573,1,0.3368183510007732,3,0.3367404640739742,0.3368183510007732,0.3264411849252526
YARN-2572,1,0.5229835116534807,2,0.476517237223204,0.5229835116534807,0.000499251123315149
YARN-2571,2,0.7480834884358,2,0.25163104196671215,0.0002854695974880015,0.7480834884358
YARN-2552,2,0.675451960810433,2,0.0002172496198132563,0.3243307895697537,0.675451960810433
YARN-2548,2,0.5179894432358486,2,0.00022207417277375906,0.4817884825913776,0.5179894432358486
YARN-2533,1,0.5106036100147792,2,0.0002562131693570209,0.5106036100147792,0.48914017681586375
YARN-2528,2,0.47468683511091697,3,0.20953091873211702,0.31578224615696604,0.47468683511091697
YARN-2521,2,0.8195486537309705,2,0.0003995205753098139,0.18005182569371955,0.8195486537309705
YARN-2520,2,0.5723499346800602,2,0.00014486455164426938,0.4275052007682954,0.5723499346800602
YARN-2495,0,0.9009111770104025,1,0.9009111770104025,0.0002629503023928876,0.09882587268720458
YARN-2518,1,0.9400758833645089,1,0.00014486455164425887,0.9400758833645089,0.05977925208384676
YARN-2517,2,0.5214931371981949,2,0.47800761167849,0.0004992511233151323,0.5214931371981949
YARN-2513,2,0.6389064181181561,2,0.0005254860746191841,0.3605680958072248,0.6389064181181561
YARN-2503,0,0.5403618520835465,2,0.5403618520835465,0.36255696357229233,0.09708118434416117
YARN-2501,0,0.9966832504145936,1,0.9966832504145936,0.0016583747927032065,0.0016583747927032065
YARN-2496,0,0.9996668332500417,1,0.9996668332500417,0.00016658337497919433,0.00016658337497919433
YARN-2494,0,0.5328368566534281,2,0.5328368566534281,0.00014699397324714517,0.46701614937332475
YARN-2488,1,0.5873307324732475,2,0.4123570602211015,0.5873307324732475,0.00031220730565109455
YARN-2487,0,0.6961912903781734,2,0.6961912903781734,0.30365726330954423,0.00015144631228233005
YARN-2475,0,0.5319140476052757,2,0.5319140476052757,0.4674621220765705,0.0006238303181537166
YARN-2468,2,0.5082682330383113,2,0.49139876662868837,0.0003330003330003761,0.5082682330383113
YARN-2466,1,0.8325340313008175,2,9.343174810804785e-05,0.8325340313008175,0.16737253695107446
YARN-2458,2,0.6171701732029659,2,0.025141265929922094,0.35768856086711204,0.6171701732029659
YARN-2456,0,0.8994172600850954,1,0.8994172600850954,0.10041615653992542,0.0001665833749792644
YARN-2440,1,0.9987523393636928,1,0.0006238303181534996,0.9987523393636928,0.0006238303181534996
YARN-2439,1,0.9995125517913722,1,0.00024372410431395785,0.9995125517913722,0.00024372410431395785
YARN-2434,0,0.819655283960632,2,0.819655283960632,0.00045392646391299537,0.179890789575455
YARN-2420,0,0.9971550497866285,1,0.9971550497866285,0.0014224751066858022,0.0014224751066858022
YARN-2415,1,0.6467931547578822,2,0.0004992511233151176,0.6467931547578822,0.35270759411880254
YARN-2411,0,0.7817600085953281,1,0.7817600085953281,0.1333616701779179,0.08487832122675398
YARN-2408,1,0.8510373970228663,1,0.00023239600278881137,0.8510373970228663,0.14873020697434483
YARN-2386,0,0.7754123426087988,2,0.7754123426087988,0.22438370063003457,0.00020395676116667893
YARN-2378,0,0.7176080609568553,2,0.7176080609568553,0.2819380125792318,0.0004539264639129711
YARN-2331,0,0.6440361923028347,2,0.6440361923028347,0.00019596315892617106,0.3557678445382392
YARN-2360,0,0.6871184175750166,2,0.6871184175750166,0.17701585527584637,0.13586572714913703
YARN-2310,2,0.8893585874627231,1,0.00032226877215605574,0.11031914376512086,0.8893585874627231
YARN-2344,2,0.649429088222224,2,0.00024372410431404014,0.350327187673462,0.649429088222224
YARN-2320,2,0.8969701619745672,1,0.10263031745012303,0.0003995205753097662,0.8969701619745672
YARN-2302,2,0.5851735869209895,2,0.00022207417277377104,0.41460433890623677,0.5851735869209895
YARN-2299,1,0.5541022846986866,2,0.38509499859040797,0.5541022846986866,0.060802716710905425
YARN-2298,2,0.9988256018790368,1,0.0005871990604816018,0.0005871990604816018,0.9988256018790368
YARN-2297,1,0.5224645290968909,2,0.38193153933308216,0.5224645290968909,0.09560393157002688
YARN-2292,2,0.7599811125961753,2,0.00034447123665181186,0.23967441616717283,0.7599811125961753
YARN-2291,2,0.8565871395247894,1,0.00033300033300042765,0.14307986014221027,0.8565871395247894
YARN-2278,2,0.7469073246041306,2,0.000322268772156025,0.2527704066237135,0.7469073246041306
YARN-2257,0,0.733645315615064,2,0.733645315615064,0.26623277776540655,0.00012190661952946338
YARN-2253,1,0.5983685115531995,2,0.40119727220711293,0.5983685115531995,0.00043421623968757867
YARN-2248,2,0.3665824466065356,3,0.30142180101531374,0.33199575237815065,0.3665824466065356
YARN-2233,2,0.9986693280106451,1,0.0006653359946774351,0.0006653359946774351,0.9986693280106451
YARN-2227,2,0.48135016378440754,3,0.2808752663612392,0.23777456985435316,0.48135016378440754
YARN-2207,2,0.9980059820538378,1,0.0009970089730811109,0.0009970089730811109,0.9980059820538378
YARN-2198,1,0.5557148875089977,2,9.171787581404103e-05,0.5557148875089977,0.44419339461518836
YARN-2188,1,0.5205571869835011,2,0.0005871990604815863,0.5205571869835011,0.4788556139560173
YARN-2186,1,0.9990014977533697,1,0.000499251123315089,0.9990014977533697,0.000499251123315089
YARN-2185,2,0.9989490278507615,1,0.000525486074619311,0.000525486074619311,0.9989490278507615
YARN-2181,1,0.5018288625256152,2,0.0002629503023929132,0.5018288625256152,0.497908187171992
YARN-2179,2,0.6956059913310271,2,0.13442477586969884,0.16996923279927417,0.6956059913310271
YARN-2177,1,0.6053676574451996,2,0.0003567606136283491,0.6053676574451996,0.394275581941172
YARN-2176,1,0.5923194581096949,2,0.35588070984023035,0.5923194581096949,0.05179983205007484
YARN-2174,2,0.6423621221515566,2,0.0005546311702718552,0.3570832466781715,0.6423621221515566
YARN-2172,1,0.9732962696156788,1,0.02657719615681254,0.9732962696156788,0.00012653422750857118
YARN-2069,1,0.6188333339118146,2,0.3808811964906976,0.6188333339118146,0.00028546959748794313
YARN-2154,1,0.9988907376594561,1,0.0005546311702718723,0.9988907376594561,0.0005546311702718723
YARN-2151,1,0.5377367032060039,2,0.46220119656422537,0.5377367032060039,6.210022977087563e-05
YARN-2144,2,0.5032680647714124,2,0.00036995930447659547,0.496361975924111,0.5032680647714124
YARN-2141,1,0.7100449711281134,2,0.1274340789203402,0.7100449711281134,0.16252094995154648
YARN-2140,1,0.9966832504145934,1,0.0016583747927033583,0.9966832504145934,0.0016583747927033583
YARN-2139,1,0.9987523393636928,1,0.0006238303181535103,0.9987523393636928,0.0006238303181535103
YARN-2086,2,0.7835282891703385,2,0.0002854695974879893,0.21618624123217353,0.7835282891703385
YARN-2113,1,0.5779391751357296,2,0.4217163536276186,0.5779391751357296,0.0003444712366518317
YARN-2102,2,0.9992864787727433,1,0.0003567606136283478,0.0003567606136283478,0.9992864787727433
YARN-2099,1,0.5192020072181751,2,0.480085234406914,0.5192020072181751,0.0007127583749109754
YARN-2098,0,0.5152611967646215,2,0.5152611967646215,0.4841516041748969,0.0005871990604815478
YARN-2084,2,0.850874256732769,1,0.0003330003330004572,0.14879274293423062,0.850874256732769
YARN-2082,2,0.716171654029737,2,0.07729069955469037,0.2065376464155725,0.716171654029737
YARN-2080,1,0.9989490278507615,1,0.0005254860746191762,0.9989490278507615,0.0005254860746191762
YARN-2049,2,0.9950372208436709,1,0.002481389578164623,0.002481389578164623,0.9950372208436709
YARN-2041,1,0.8314733003158052,2,0.000212630236019729,0.8314733003158052,0.1683140694481751
YARN-2040,0,0.6669536303114415,2,0.6669536303114415,0.0009066183136902893,0.33213975137486823
YARN-2037,2,0.998574483250178,1,0.0007127583749110315,0.0007127583749110315,0.998574483250178
YARN-2033,2,0.89935786898476,1,0.00043421623968754115,0.10020791477555252,0.89935786898476
YARN-2032,2,0.9988907376594562,1,0.0005546311702718815,0.0005546311702718815,0.9988907376594562
YARN-2031,2,0.6570245478832564,2,0.0003330003330004371,0.34264245178374314,0.6570245478832564
YARN-2026,0,0.7282283643654799,2,0.7282283643654799,0.27171845263180777,5.3183002712349804e-05
YARN-2010,2,0.5793511091224941,2,0.4203788395677569,0.00027005130974892827,0.5793511091224941
YARN-2005,1,0.6994465136283671,2,0.30016931426252796,0.6994465136283671,0.0003841721091049523
YARN-2004,1,0.7548327373504575,1,0.1427079982868406,0.7548327373504575,0.10245926436270178
YARN-2001,0,0.4918700533064805,2,0.4918700533064805,0.47494439332826516,0.03318555336525444
YARN-2000,0,0.6757715904316416,2,0.6757715904316416,0.13974215745093968,0.1844862521174188
YARN-1996,0,0.4032859283359383,3,0.4032859283359383,0.33749532662117904,0.2592187450428827
YARN-1994,2,0.5387201336397937,2,0.0002562131693569756,0.4610236531908492,0.5387201336397937
YARN-1993,2,0.7025781085739823,2,0.0003567606136284015,0.29706513081238933,0.7025781085739823
YARN-1990,1,0.999444907021926,1,0.00027754648903702717,0.999444907021926,0.00027754648903702717
YARN-1983,1,0.9071998047155531,1,0.00024372410431405133,0.9071998047155531,0.09255647118013291
YARN-1972,1,0.659220480836832,2,4.309787527476929e-05,0.659220480836832,0.34073642128789317
YARN-1954,2,0.5628982881704009,2,0.4368078534693286,0.00029385836027052525,0.5628982881704009
YARN-1953,1,0.5957974225518775,2,0.00033300033300046435,0.5957974225518775,0.40386957711512206
YARN-1969,1,0.7272106677677918,2,0.23525104866782912,0.7272106677677918,0.03753828356437911
YARN-1968,2,0.9995655007603734,1,0.00021724961981324362,0.00021724961981324362,0.9995655007603734
YARN-1963,1,0.6613546328740235,2,0.33834261205482896,0.6613546328740235,0.0003027550711475827
YARN-1938,1,0.49992665558605853,2,0.0024813895781649426,0.49992665558605853,0.49759195483577656
YARN-1937,2,0.9971550497866284,1,0.0014224751066858386,0.0014224751066858386,0.9971550497866284
YARN-1936,2,0.7560428438654719,2,0.0009066183136902133,0.24305053782083785,0.7560428438654719
YARN-1915,2,0.5811723031799152,2,0.4186237400589181,0.00020395676116669056,0.5811723031799152
YARN-1913,1,0.7636177165111165,2,0.23601232418440685,0.7636177165111165,0.000369959304476552
YARN-1871,2,0.7517251874939623,2,0.00020395676116671848,0.2480708557448709,0.7517251874939623
YARN-1864,0,0.74203897053977,2,0.74203897053977,0.2578600499590688,0.00010097950116128155
YARN-1858,1,0.5503208161501643,2,0.4494665536138163,0.5503208161501643,0.00021263023601960558
YARN-1857,0,0.7139058567113171,2,0.7139058567113171,0.21201537757076552,0.07407876571791731
