issue_key,dominant_topic,dominant_topic_share,n_topics_present,topic_0_proportion,topic_1_proportion,topic_2_proportion,topic_3_proportion,topic_4_proportion
YARN-1766,4,0.6651776580529933,2,0.00039920159680648603,0.00039920159680648603,0.00039920159680648603,0.3336247371565873,0.6651776580529933
YARN-1755,4,0.8736367574206207,1,0.00016380016380018473,0.12587184208797877,0.00016380016380018473,0.00016380016380018473,0.8736367574206207
YARN-1743,1,0.5042235503998831,2,0.000586510263929808,0.5042235503998831,0.000586510263929808,0.4940169188083273,0.000586510263929808
YARN-1732,3,0.6893235171798203,2,0.00019980019980029217,0.00019980019980029217,0.1068817932850536,0.6893235171798203,0.20339508913552545
YARN-1730,2,0.5416208679704823,3,0.0005865102639298611,0.0005865102639298611,0.5416208679704823,0.27058251625704166,0.18662359524461636
YARN-1727,4,0.5011883065027621,2,0.0003565062388595404,0.4416784557108031,0.05642022530871568,0.0003565062388595404,0.5011883065027621
YARN-1717,4,0.46553777244878497,2,0.0003838771593092728,0.0003838771593092728,0.09303924277863285,0.44065523045396354,0.46553777244878497
YARN-1714,4,0.950860543867659,1,0.0003696857670982055,0.0003696857670982055,0.04803039883104654,0.0003696857670982055,0.950860543867659
YARN-1712,0,0.5631096026513368,2,0.5631096026513368,0.0004535147392292625,0.0004535147392292625,0.06378172500708967,0.3722016428631149
YARN-1710,0,0.6100740824601122,3,0.6100740824601122,0.00036968576709806706,0.00036968576709806706,0.23786307244727578,0.15132347355841586
YARN-1709,0,0.5374537877880088,2,0.5374537877880088,0.00058651026392972,0.00058651026392972,0.00058651026392972,0.46078668142020196
YARN-1708,0,0.705297201425155,2,0.705297201425155,0.0004987531172071326,0.29320653922322343,0.0004987531172071326,0.0004987531172071326
YARN-1707,4,0.5879056945562188,2,0.11870746322617498,0.0002560819462229006,0.29287467832516034,0.0002560819462229006,0.5879056945562188
YARN-1695,4,0.41827064314817197,3,0.17131817735976815,0.054437814802312634,0.21016317231421258,0.1458101923755347,0.41827064314817197
YARN-1639,2,0.47005109423707403,3,0.00033277870216315145,0.3321660309875854,0.47005109423707403,0.1971173173710141,0.00033277870216315145
YARN-1659,3,0.996019900497512,1,0.0009950248756220126,0.0009950248756220126,0.0009950248756220126,0.996019900497512,0.0009950248756220126
YARN-1655,2,0.5875378907105177,2,0.4075034316035316,0.001652892561983631,0.5875378907105177,0.001652892561983631,0.001652892561983631
YARN-1654,0,0.537292039188629,2,0.537292039188629,0.0014184397163122006,0.45845264166243443,0.0014184397163122006,0.0014184397163122006
YARN-1651,2,0.5220458288860633,2,0.47369885196499995,0.001418439716312236,0.5220458288860633,0.001418439716312236,0.001418439716312236
YARN-1645,0,0.9966804979253108,1,0.9966804979253108,0.000829875518672333,0.000829875518672333,0.000829875518672333,0.000829875518672333
YARN-1621,1,0.6018401585930294,3,0.04509127651942445,0.6018401585930294,0.17929492790901055,0.00022701475595921378,0.17354662222257636
YARN-1620,4,0.3772142829829337,3,0.00038387715930920084,0.3489574696736244,0.1625183413655579,0.11092602881857483,0.3772142829829337
YARN-1609,0,0.9868852459016394,1,0.9868852459016394,0.0032786885245902147,0.0032786885245902147,0.0032786885245902147,0.0032786885245902147
YARN-1520,4,0.9943262411347511,1,0.0014184397163122201,0.0014184397163122201,0.0014184397163122201,0.0014184397163122201,0.9943262411347511
YARN-1593,1,0.5134061922931605,3,0.23712360013148526,0.5134061922931605,0.24926198269248068,0.00010411244143677224,0.00010411244143677224
YARN-1589,4,0.6195636684325668,2,0.0002496878901373875,0.0002496878901373875,0.37968726789702106,0.0002496878901373875,0.6195636684325668
YARN-1585,3,0.5366759635668226,2,0.1273571609380633,0.0005865102639298998,0.0005865102639298998,0.5366759635668226,0.33479385496725433
YARN-1584,1,0.8214601572386502,2,0.17777159692268163,0.8214601572386502,0.0002560819462228277,0.0002560819462228277,0.0002560819462228277
YARN-1582,2,0.9076872479198439,1,0.00014695077149158432,0.0655385354907818,0.9076872479198439,0.00014695077149158432,0.026480315046391076
YARN-1564,0,0.754647879114889,2,0.754647879114889,0.0006230529595017298,0.2434829620066057,0.0006230529595017298,0.0006230529595017298
YARN-1558,1,0.49280341544311007,2,0.11946074102824032,0.49280341544311007,0.00031201248049928795,0.00031201248049928795,0.38711181856765076
YARN-1543,0,0.41585255075463246,2,0.41585255075463246,0.121263964480341,0.3718141560455319,0.09088767567680611,0.0001816530426885121
YARN-1538,4,0.6316303367976142,2,0.366500504323881,0.000623052959501677,0.000623052959501677,0.000623052959501677,0.6316303367976142
YARN-1530,4,0.4930328827127888,3,0.20020272952589094,0.1417524101340622,0.0002560819462228589,0.16475589568103519,0.4930328827127888
YARN-1512,2,0.45702411419441447,3,0.17790891688632818,0.0007117437722422103,0.45702411419441447,0.0007117437722422103,0.3636434813747731
YARN-1510,1,0.42992540391382833,3,0.28994612552944243,0.42992540391382833,0.279130964322315,0.0004987531172070432,0.0004987531172070432
YARN-1509,1,0.7354327405970376,2,0.26269810052445736,0.7354327405970376,0.0006230529595016388,0.0006230529595016388,0.0006230529595016388
YARN-1503,1,0.4026029730529685,4,0.16662983729217876,0.4026029730529685,0.23101949954662987,0.00019980019980024054,0.1995478899084228
YARN-1498,4,0.9976539589442813,1,0.0005865102639296882,0.0005865102639296882,0.0005865102639296882,0.0005865102639296882,0.9976539589442813
YARN-1495,4,0.3608659000617048,3,0.09518042349009176,0.14812209016535963,0.2192219273953455,0.17660965888749822,0.3608659000617048
YARN-1493,2,0.6273987954618723,2,0.00035650623885927137,0.37153168582154983,0.6273987954618723,0.00035650623885927137,0.00035650623885927137
YARN-1492,4,0.5056495615361144,2,0.11915789382257201,0.054631264458428815,0.2582332604439846,0.06232801973890032,0.5056495615361144
YARN-1490,1,0.9014075068340983,1,0.0006230529595017977,0.9014075068340983,0.0006230529595017977,0.0006230529595017977,0.09672333428739645
YARN-1489,1,0.7925862471310131,1,0.00031201248049926567,0.7925862471310131,0.00031201248049926567,0.10009736477893412,0.10669236312905396
YARN-1488,0,0.8308698598957605,2,0.8308698598957605,0.16782862166606122,0.00043383947939274083,0.00043383947939274083,0.00043383947939274083
YARN-1462,4,0.9963800904977369,1,0.0009049773755657927,0.0009049773755657927,0.0009049773755657927,0.0009049773755657927,0.9963800904977369
YARN-1461,1,0.9933884297520655,1,0.001652892561983651,0.9933884297520655,0.001652892561983651,0.001652892561983651,0.001652892561983651
YARN-1436,2,0.3796896828294199,3,0.0003025718608170341,0.3557953605084894,0.3796896828294199,0.26390981294045657,0.0003025718608170341
YARN-1448,1,0.6321597593564925,2,0.36597108176500226,0.6321597593564925,0.0006230529595016435,0.0006230529595016435,0.0006230529595016435
YARN-1440,4,0.684648162043208,2,0.00015860428231568126,0.00015860428231568126,0.07441533904430138,0.24061929034785928,0.684648162043208
YARN-1421,1,0.9678649920331919,1,0.00012978585334200556,0.9678649920331919,0.00012978585334200556,0.00012978585334200556,0.031745650406781935
YARN-1404,2,0.49852317118811185,4,0.17649886473168183,0.160357141536152,0.49852317118811185,4.58610410456461e-05,0.16457496150300877
YARN-1394,1,0.8748024105962208,1,0.1244667733258255,0.8748024105962208,0.0002436053593179628,0.0002436053593179628,0.0002436053593179628
YARN-1392,2,0.722246573896062,2,0.0005249343832023915,0.0005249343832023915,0.722246573896062,0.0005249343832023915,0.27617862295433093
YARN-1390,4,0.6760328086861824,1,0.13933786716027374,0.0003120124804993464,0.11548181772394395,0.0688354939491006,0.6760328086861824
YARN-1389,1,0.7509473062958081,2,0.24775117526601328,0.7509473062958081,0.00043383947939282415,0.00043383947939282415,0.00043383947939282415
YARN-1380,1,0.40112277120918244,3,0.17746652642142688,0.40112277120918244,0.25507554750603423,0.08316156677277751,0.08317358809057908
YARN-1378,1,0.7778229545003722,2,0.0005540166204986797,0.7778229545003722,0.0005540166204986797,0.0005540166204986797,0.22051499563813187
YARN-1372,1,0.9576495629029148,1,0.00011757789535568947,0.9576495629029148,0.00011757789535568947,0.0419977034110179,0.00011757789535568947
YARN-1371,1,0.7233617466752802,2,0.00026990553306349495,0.7233617466752802,0.20584392708887786,0.00026990553306349495,0.07025451516971491
YARN-1370,1,0.7332167522677487,2,0.0002699055330634664,0.7332167522677487,0.26597353113306094,0.0002699055330634664,0.0002699055330634664
YARN-1369,1,0.733220924942701,2,0.0002699055330634661,0.733220924942701,0.2659693584581086,0.0002699055330634661,0.0002699055330634661
YARN-1368,1,0.697386871525747,2,0.000383877159309065,0.697386871525747,0.000383877159309065,0.000383877159309065,0.30146149699632563
YARN-1367,1,0.9990708478513358,1,0.00023228803716609736,0.9990708478513358,0.00023228803716609736,0.00023228803716609736,0.00023228803716609736
YARN-1366,1,0.8186448033179017,2,0.00019980019980024954,0.8186448033179017,0.00019980019980024954,0.18075579608269765,0.00019980019980024954
YARN-1362,1,0.7575677890102237,1,0.00036968576709809085,0.7575677890102237,0.13111793156316748,0.11057490789241255,0.00036968576709809085
YARN-1360,2,0.7449484944876497,2,0.254354641400852,0.00023228803716614105,0.7449484944876497,0.00023228803716614105,0.00023228803716614105
YARN-1355,1,0.7751798499374922,2,0.0009950248756220247,0.7751798499374922,0.0009950248756220247,0.22183507543564188,0.0009950248756220247
YARN-1354,1,0.9963800904977373,1,0.0009049773755656804,0.9963800904977373,0.0009049773755656804,0.0009049773755656804,0.0009049773755656804
YARN-1338,1,0.8944678245477851,1,0.10465111818349247,0.8944678245477851,0.00029368575624088417,0.00029368575624088417,0.00029368575624088417
YARN-1337,1,0.9044481088007713,1,0.00027739251040227286,0.9044481088007713,0.00027739251040227286,0.09471971366802204,0.00027739251040227286
YARN-1336,1,0.7341668788261828,2,0.26369788985709103,0.7341668788261828,0.0007117437722420775,0.0007117437722420775,0.0007117437722420775
YARN-1324,1,0.5145644169007796,2,0.016446358016143067,0.5145644169007796,0.3832825236637985,0.08560574230771884,0.00010095911155987685
YARN-1318,4,0.4754731203143267,3,0.30874228154864813,0.0005540166204990253,0.2146765648960273,0.0005540166204990253,0.4754731203143267
YARN-1317,4,0.7411271978274857,1,0.0005540166204991096,0.0005540166204991096,0.10950588741981124,0.1482588815117048,0.7411271978274857
YARN-1292,1,0.6518195187412203,1,0.11295911526615367,0.6518195187412203,0.0002936857562409766,0.12961493112133204,0.105312749115053
YARN-1290,2,0.9990255785627282,1,0.0002436053593179506,0.0002436053593179506,0.9990255785627282,0.0002436053593179506,0.0002436053593179506
YARN-1276,3,0.5589614808907233,2,0.0016528925619836725,0.4360798414233258,0.0016528925619836725,0.5589614808907233,0.0016528925619836725
YARN-1253,1,0.3845628182784467,4,0.22842805651989093,0.3845628182784467,0.18266936563955655,0.20412260429609072,0.00021715526601527797
YARN-1250,3,0.7937569692317465,2,0.19883562336084568,0.002469135802469301,0.002469135802469301,0.7937569692317465,0.002469135802469301
YARN-1249,4,0.7232952965669212,2,0.1938632999499991,0.0819737245242942,0.0004338394793927279,0.0004338394793927279,0.7232952965669212
YARN-1228,2,0.7088002422058305,2,0.00010632642211593655,0.00010632642211593655,0.7088002422058305,0.19365108654770732,0.09733601840223041
YARN-1210,1,0.7948521553607509,2,0.0001693480101609819,0.7948521553607509,0.16414701524784256,0.04066213337108461,0.0001693480101609819
YARN-1200,4,0.4156445177157601,3,0.13024576021229362,0.09457978634048357,0.17388737964162126,0.18564255608984148,0.4156445177157601
YARN-1197,2,0.41897102111452494,3,0.17214005887016418,0.4083632958365987,0.41897102111452494,0.0002628120893561512,0.0002628120893561512
YARN-1187,2,0.5316367888044177,2,0.0005249343832022345,0.0005249343832022345,0.5316367888044177,0.0005249343832022345,0.4667884080459757
YARN-1186,2,0.9976539589442811,1,0.0005865102639296852,0.0005865102639296852,0.9976539589442811,0.0005865102639296852,0.0005865102639296852
YARN-1177,1,0.4839056990083829,3,0.24815291079353413,0.4839056990083829,0.000623052959501944,0.266695284279079,0.000623052959501944
YARN-1155,4,0.6547332082067017,2,0.26539460133250997,0.0006644518272427792,0.0006644518272427792,0.07854328680630276,0.6547332082067017
YARN-1151,4,0.5623503635631243,3,0.00023781212841867997,0.16116173267957826,0.00023781212841867997,0.2760122795004602,0.5623503635631243
YARN-1133,1,0.4647560883660457,3,0.28376957701523037,0.4647560883660457,0.24994176756891542,0.0007662835249042713,0.0007662835249042713
YARN-1098,1,0.6626389392143611,2,0.3364250233441412,0.6626389392143611,0.0003120124804992886,0.0003120124804992886,0.0003120124804992886
YARN-1127,1,0.47577307954664466,2,0.00010411244143677472,0.47577307954664466,0.42991138300071985,0.09410731256976178,0.00010411244143677472
YARN-1125,1,0.6494388995669219,2,0.2139969735677159,0.6494388995669219,0.1349043758280175,0.0008298755186723254,0.0008298755186723254
YARN-1124,1,0.5159335771900281,3,0.0004987531172070445,0.5159335771900281,0.2594135059592482,0.0004987531172070445,0.2236554106163097
YARN-1117,2,0.5103516666851814,2,0.48765497783309086,0.0006644518272426131,0.5103516666851814,0.0006644518272426131,0.0006644518272426131
YARN-1115,2,0.4141726694483124,3,0.00012187690432669519,0.00012187690432669519,0.4141726694483124,0.18350994658634887,0.4020736301566854
YARN-1105,2,0.4397172520969601,2,0.0004987531172072087,0.4307583511148622,0.4397172520969601,0.0004987531172072087,0.1285268905537632
YARN-1104,2,0.6634372476806768,2,0.0007117437722422289,0.3344275210025965,0.6634372476806768,0.0007117437722422289,0.0007117437722422289
YARN-1089,2,0.544819858259184,2,0.4534206109490267,0.0005865102639297261,0.544819858259184,0.0005865102639297261,0.0005865102639297261
YARN-1080,2,0.3971097271856462,3,0.032069302387292706,0.00015372790161419329,0.3971097271856462,0.3792509029770461,0.19141633954840076
YARN-1067,4,0.6512657990696694,2,0.0004535147392291653,0.3473736567126432,0.0004535147392291653,0.0004535147392291653,0.6512657990696694
YARN-1065,3,0.49121528582229773,2,0.00043383947939286605,0.4417217835178798,0.0661952517010367,0.49121528582229773,0.00043383947939286605
YARN-1063,3,0.4327269841087364,2,0.2959159188133112,0.06353545262208013,0.0953532771510945,0.4327269841087364,0.11246836730477792
YARN-1062,2,0.6470969597622873,2,0.00033277870216320436,0.00033277870216320436,0.6470969597622873,0.00033277870216320436,0.3519047041312231
YARN-1052,4,0.5491345134474136,3,0.0005540166204987501,0.0005540166204987501,0.19956252891673382,0.250194924394855,0.5491345134474136
YARN-1051,2,0.557970374771211,3,0.20913240471638042,0.0003992015968064893,0.557970374771211,0.0003992015968064893,0.2320988173187956
YARN-1041,1,0.8014675432758327,2,0.00036968576709801843,0.8014675432758327,0.00036968576709801843,0.00036968576709801843,0.19742339942287304
YARN-1040,1,0.6737429819266936,2,0.0002628120893562163,0.6737429819266936,0.2804618615091843,0.0002628120893562163,0.04526953238540983
YARN-1037,3,0.8122843691890457,2,0.0004338394793926784,0.0004338394793926784,0.18641411237277625,0.8122843691890457,0.0004338394793926784
YARN-1033,1,0.568997104258475,2,0.0004158004158004545,0.568997104258475,0.0004158004158004545,0.0004158004158004545,0.42975549449412365
YARN-1029,3,0.5086495983124587,3,0.0005865102639298322,0.2188310364737745,0.0005865102639298322,0.5086495983124587,0.2713463446859072
YARN-1028,4,0.6721174694177364,2,0.00045351473922911533,0.09135517182806571,0.00045351473922911533,0.23562032927573964,0.6721174694177364
YARN-1027,4,0.4996063094612578,3,0.2986494229808576,0.0009049773755658355,0.0009049773755658355,0.19993431280675297,0.4996063094612578
YARN-1024,0,0.60366234054529,3,0.60366234054529,0.0003992015968066642,0.19599305011995902,0.19954620614113755,0.0003992015968066642
YARN-1023,3,0.5249764923269645,2,0.46761610026562783,0.0024691358024692377,0.0024691358024692377,0.5249764923269645,0.0024691358024692377
YARN-1010,2,0.6989761135264753,2,0.0002773925104022911,0.13678482450900054,0.6989761135264753,0.0002773925104022911,0.1636842769437196
YARN-1021,2,0.7270998373312315,1,0.10669027208554181,5.554012774232004e-05,0.7270998373312315,0.076098457188185,0.09005589326729936
YARN-1020,2,0.32617084090997994,4,0.1659990731927322,0.22306669848529792,0.32617084090997994,0.08326563391613445,0.20149775349585552
YARN-1019,3,0.43430915357186056,3,0.00020811654526542328,0.24836869832993413,0.3169059150076745,0.43430915357186056,0.00020811654526542328
YARN-1016,2,0.38821243119504373,3,0.21660489993684315,0.00033277870216318674,0.38821243119504373,0.2599519980062482,0.13489789215970183
YARN-1015,2,0.5219090626884281,2,0.0004535147392290683,0.4767303930938845,0.5219090626884281,0.0004535147392290683,0.0004535147392290683
YARN-1014,1,0.6333612604516574,2,0.09404061326392851,0.6333612604516574,0.27179972309080086,0.00039920159680652116,0.00039920159680652116
YARN-1013,1,0.5032828432125526,2,0.0005865102639296898,0.5032828432125526,0.4949576259956583,0.0005865102639296898,0.0005865102639296898
YARN-1011,1,0.6380324192511153,2,0.0004338394793927615,0.6380324192511153,0.3606660623107063,0.0004338394793927615,0.0004338394793927615
YARN-1001,2,0.444973395830314,3,0.00047505938242290113,0.1679826496562356,0.444973395830314,0.00047505938242290113,0.3860938357486046
YARN-1000,4,0.36164535730327846,3,0.18415346426908846,0.1431932879490848,0.310808090278748,0.00019980019980027607,0.36164535730327846
YARN-997,4,0.8750631440064716,1,0.000766283524904298,0.000766283524904298,0.1226380054188155,0.000766283524904298,0.8750631440064716
YARN-986,4,0.42342250235315837,3,0.00030257186081699295,0.3021056968403355,0.00030257186081699295,0.27386665708487196,0.42342250235315837
YARN-977,2,0.5804642327190053,2,0.03272690412514004,0.3864170903840623,0.5804642327190053,0.00019588638589622425,0.00019588638589622425
YARN-975,4,0.5985460310338151,2,0.0011049723756909274,0.0011049723756909274,0.0011049723756909274,0.3981390518391121,0.5985460310338151
YARN-972,2,0.5222468928372271,2,0.2910433196411089,0.04567224208764438,0.5222468928372271,0.053510359766646094,0.08752718566737328
YARN-896,1,0.4110663484213415,3,0.0003838771593092857,0.4110663484213415,0.08026095786866354,0.18110433331386258,0.32718448323682314
YARN-958,1,0.6869576630147868,2,0.00014275517487514895,0.6869576630147868,0.03909271424621285,0.0500228170620532,0.22378405050207215
YARN-957,1,0.5418229274856404,2,9.799118079374894e-05,0.5418229274856404,0.3634710577187409,0.09451003243403111,9.799118079374894e-05
YARN-953,4,0.5735150860208206,2,0.0019801980198020735,0.0019801980198020735,0.0019801980198020735,0.4205443199197732,0.5735150860208206
YARN-951,2,0.7717795528577478,1,0.08905543632136807,0.1390112238158862,0.7717795528577478,7.689350249905843e-05,7.689350249905843e-05
YARN-950,2,0.726899496583182,2,0.000237812128418661,0.09694491605399742,0.726899496583182,0.17567996310598322,0.000237812128418661
YARN-926,1,0.4451428284053456,3,0.0003992015968064686,0.4451428284053456,0.24948899692723522,0.3045697714738062,0.0003992015968064686
YARN-925,4,0.8480866080542888,1,0.0007662835249045493,0.0007662835249045493,0.14961454137099747,0.0007662835249045493,0.8480866080542888
YARN-941,3,0.5545710225521067,2,0.0001752848378615888,0.3523876273445079,0.09269078042766221,0.5545710225521067,0.0001752848378615888
YARN-921,3,0.5583004030119353,2,0.0007117437722421495,0.0007117437722421495,0.0007117437722421495,0.5583004030119353,0.4395643656713382
YARN-914,1,0.7754237544909842,1,0.00024360535931799437,0.7754237544909842,0.00024360535931799437,0.09851735371277219,0.12557168107760755
YARN-913,3,0.5060349314673389,2,0.00030257186081702857,0.49305735295020986,0.00030257186081702857,0.5060349314673389,0.00030257186081702857
YARN-911,4,0.520439225586759,2,0.0004987531172070971,0.08249921982087044,0.3960640483579564,0.0004987531172070971,0.520439225586759
YARN-910,2,0.4658479018221177,3,0.0004338394793927576,0.34022336910279316,0.4658479018221177,0.0004338394793927576,0.19306105011630345
YARN-904,0,0.5334355408633372,2,0.5334355408633372,0.0005249343832022031,0.0005249343832022031,0.0005249343832022031,0.4649896559870562
YARN-875,2,0.6633393152771535,2,0.000766283524904616,0.33436183414813264,0.6633393152771535,0.000766283524904616,0.000766283524904616
YARN-867,1,0.7222631505751658,2,0.0592134377953356,0.7222631505751658,0.00045351473922917665,0.00045351473922917665,0.21761638215104018
YARN-851,4,0.8698544883338252,1,0.0007662835249042751,0.0007662835249042751,0.12784666109146206,0.0007662835249042751,0.8698544883338252
YARN-824,4,0.7159536680123184,2,0.2807314148606085,0.001104972375691063,0.001104972375691063,0.001104972375691063,0.7159536680123184
YARN-813,3,0.533288166141569,3,0.22566201335065927,0.000203873598369121,0.199962510968616,0.533288166141569,0.04088343594078655
YARN-810,2,0.5941794702494879,2,0.26789133819672173,0.10962697629256067,0.5941794702494879,0.028251466720250272,5.074854097946375e-05
YARN-801,4,0.43346068410722877,3,0.00043383947939269404,0.2394621497725295,0.32620948716145637,0.00043383947939269404,0.43346068410722877
YARN-781,2,0.5032302154615034,2,0.00141843971631218,0.4925144653895601,0.5032302154615034,0.00141843971631218,0.00141843971631218
YARN-789,2,0.7152490438359995,1,0.13572412633214836,0.14893251245387523,0.7152490438359995,4.71586889884581e-05,4.71586889884581e-05
YARN-785,4,0.42138418328835103,3,0.0003992015968065164,0.20171422799937605,0.0003992015968065164,0.37610318551866,0.42138418328835103
YARN-779,1,0.69017040819641,2,0.00020811654526537644,0.69017040819641,0.3092052421677941,0.00020811654526537644,0.00020811654526537644
YARN-771,0,0.8464630546327547,1,0.8464630546327547,0.14981023729271056,0.0012422360248449536,0.0012422360248449536,0.0012422360248449536
YARN-747,0,0.5927174554841771,2,0.5927174554841771,0.000453514739229099,0.4059220002981354,0.000453514739229099,0.000453514739229099
YARN-740,0,0.6036141232666075,2,0.6036141232666075,0.0012422360248449328,0.0012422360248449328,0.0012422360248449328,0.39265916865885786
YARN-732,0,0.5791742490712398,2,0.5791742490712398,0.00023781212841861516,0.00023781212841861516,0.4201123145435044,0.00023781212841861516
YARN-717,4,0.747104872532054,2,0.0007117437722420706,0.0007117437722420706,0.0007117437722420706,0.25075989615121985,0.747104872532054
YARN-714,3,0.5075232493968659,2,0.00043383947939270245,0.49117523216495595,0.00043383947939270245,0.5075232493968659,0.00043383947939270245
YARN-710,1,0.4315206952071702,3,0.18266766782283586,0.4315206952071702,0.0004987531172071336,0.38481413073557963,0.0004987531172071336
YARN-707,4,0.7751307820522169,2,0.0016528925619850724,0.0016528925619850724,0.21991054026182788,0.0016528925619850724,0.7751307820522169
YARN-696,1,0.3523053428027998,3,0.00018165304268848465,0.3523053428027998,0.1178209317171752,0.22758132348152238,0.3021107489558141
YARN-694,3,0.3898029752594289,3,0.00016116035455283176,0.32499016892724447,0.00016116035455283176,0.3898029752594289,0.2848845351042209
YARN-693,1,0.6054672334585716,3,0.00013324450366424594,0.6054672334585716,0.00013324450366424594,0.227429873387621,0.16683640414647893
YARN-692,1,0.48538975726539035,3,0.00033277870216310527,0.48538975726539035,0.00033277870216310527,0.30388660995280986,0.21005807537747356
YARN-682,2,0.8480014614839133,2,0.0005865102639296877,0.0005865102639296877,0.8480014614839133,0.15023900772429766,0.0005865102639296877
YARN-679,1,0.40093239225075505,3,0.0003565062388592925,0.40093239225075505,0.0003565062388592925,0.3209467370418386,0.27740785822968783
YARN-672,1,0.7109784788067403,2,0.28702816571153184,0.7109784788067403,0.0006644518272426502,0.0006644518272426502,0.0006644518272426502
YARN-671,1,0.5960396039604092,2,0.3980198019801841,0.5960396039604092,0.001980198019802308,0.001980198019802308,0.001980198019802308
YARN-668,3,0.6292990993953784,2,0.2842978127323627,0.08540558163784419,0.0004987531172072646,0.6292990993953784,0.0004987531172072646
YARN-666,0,0.5188282877494966,3,0.5188282877494966,0.0005865102639300378,0.08857104480480597,0.2080345066490768,0.18397965053269055
YARN-641,4,0.41227225801359085,3,0.000995024875622195,0.3199940510848448,0.000995024875622195,0.26574364115031995,0.41227225801359085
YARN-624,2,0.467972088057951,3,0.26855519364587394,0.26275970581845653,0.467972088057951,0.0003565062388592214,0.0003565062388592214
YARN-616,2,0.7115591784910091,2,0.0007117437722421021,0.0007117437722421021,0.7115591784910091,0.0007117437722421021,0.28630559019226465
YARN-613,1,0.4365162813824208,3,0.0005540166204986698,0.4365162813824208,0.0005540166204986698,0.17836700656111706,0.38400867881546485
YARN-611,1,0.6705515793472436,2,0.14342729522858536,0.6705515793472436,0.16792160711454823,0.018037808960656515,6.170934896639337e-05
YARN-608,4,0.9521388652985016,1,0.046828432463976305,0.0003442340791740572,0.0003442340791740572,0.0003442340791740572,0.9521388652985016
YARN-600,0,0.5695055779322828,2,0.5695055779322828,0.00028530670470759386,0.4296385019535945,0.00028530670470759386,0.00028530670470759386
YARN-599,4,0.5614597322919473,3,0.00010982976386604315,0.10448431549525733,0.1699021419022866,0.16404398054664274,0.5614597322919473
YARN-596,2,0.7636731549086784,1,0.00024360535931793083,0.10042169015038921,0.7636731549086784,0.00024360535931793083,0.13541794422229667
YARN-595,4,0.5348820802795297,2,0.0009950248756220232,0.0009950248756220232,0.46213284509360425,0.0009950248756220232,0.5348820802795297
YARN-589,2,0.5863732088081577,2,0.0006230529595015944,0.0006230529595015944,0.5863732088081577,0.0006230529595015944,0.4117576323133376
YARN-582,1,0.699102289192868,2,0.16950957923490736,0.699102289192868,0.00045351473922920364,0.00045351473922920364,0.13048110209376618
YARN-571,1,0.5038876631685901,3,0.00034423407917388046,0.5038876631685901,0.00034423407917388046,0.2586860127677028,0.23673785590535934
YARN-569,2,0.5354919684470376,3,0.04999847109062493,0.17202155064297667,0.5354919684470376,2.9757476566000136e-05,0.24245825234279483
YARN-568,1,0.4069527611120501,3,0.00030257186081708625,0.4069527611120501,0.00030257186081708625,0.19240822760426848,0.40003386756204734
YARN-567,2,0.4860574690063995,3,0.0001233806292412622,0.17175211535620227,0.4860574690063995,0.0001233806292412622,0.3419436543789158
YARN-563,2,0.8416198987958409,2,0.000711743772242076,0.000711743772242076,0.8416198987958409,0.15624486988743297,0.000711743772242076
YARN-561,1,0.46960138472005714,3,0.169342864916157,0.46960138472005714,0.00027739251040229183,0.36050096534298137,0.00027739251040229183
YARN-559,3,0.5333856360898163,2,0.0009950248756222912,0.0009950248756222912,0.0009950248756222912,0.5333856360898163,0.4636292892833168
YARN-558,1,0.6291842913176242,2,0.3703243081909753,0.6291842913176242,0.00016380016380020742,0.00016380016380020742,0.00016380016380020742
YARN-556,1,0.8147978602130108,2,0.0003838771593091076,0.8147978602130108,0.0003838771593091076,0.0003838771593091076,0.18405050830906172
YARN-549,2,0.4708886769804484,3,0.0003442340791739274,0.37565951887812,0.4708886769804484,0.0003442340791739274,0.1527633359830837
YARN-528,3,0.5136157461310331,2,0.06553333220650476,0.00019212295869361834,0.00019212295869361834,0.5136157461310331,0.4204666757450749
YARN-521,3,0.43516358758505025,3,0.31344310307033324,0.25006440569013116,0.0006644518272426889,0.43516358758505025,0.0006644518272426889
YARN-514,3,0.39383918412149294,3,0.0005865102639297257,0.2467894884638,0.35819830688684756,0.39383918412149294,0.0005865102639297257
YARN-513,1,0.6234666502976585,2,0.0008298755186723931,0.6234666502976585,0.0008298755186723931,0.0008298755186723931,0.3740437231463244
YARN-506,4,0.6131882153552136,2,0.3845129340700735,0.0007662835249043343,0.0007662835249043343,0.0007662835249043343,0.6131882153552136
YARN-494,1,0.6542288756793759,2,0.0002560819462228848,0.6542288756793759,0.29755688510116074,0.04770207532701754,0.0002560819462228848
YARN-482,2,0.8671564178391503,1,0.0002853067047076464,0.0002853067047076464,0.8671564178391503,0.0002853067047076464,0.13198766204672663
YARN-479,1,0.7986552513467532,2,0.0004987531172072152,0.7986552513467532,0.0004987531172072152,0.0004987531172072152,0.19984848930162497
YARN-471,1,0.5751794809875089,2,0.0008298755186725008,0.5751794809875089,0.336107687572013,0.0008298755186725008,0.0870530804031331
YARN-462,4,0.45772525702742484,2,0.06320601398317922,4.2185192997276116e-05,0.36751545358617216,0.11151109021022657,0.45772525702742484
YARN-453,2,0.653911646676353,2,0.0004750593824229175,0.0004750593824229175,0.653911646676353,0.0004750593824229175,0.3446631751763783
